,epoch,dimension,test_kld_per_dim,num_conds
231,1,39,0.04341033846139908,0
232,1,40,0.03229464590549469,0
233,1,41,0.0023863117676228285,0
234,1,42,0.0016393688274547458,0
235,1,43,0.025998804718255997,0
236,1,44,0.04741789773106575,0
237,1,45,0.07605291903018951,0
238,1,46,0.05027175694704056,0
239,1,47,0.040529485791921616,0
240,1,48,0.13389627635478973,0
241,1,49,0.05196940153837204,0
242,1,50,0.06283868104219437,0
243,1,51,0.00613480806350708,0
244,1,52,0.015327603556215763,0
245,1,53,0.00639280816540122,0
246,1,54,0.003236443269997835,0
247,1,55,0.03258103132247925,0
248,1,56,0.07483651489019394,0
249,1,57,0.009338905103504658,0
250,1,58,0.062229909002780914,0
251,1,59,0.015883848071098328,0
252,1,60,0.012353294529020786,0
253,1,61,0.050076112151145935,0
254,1,62,0.03335242345929146,0
255,1,63,0.050540100783109665,0
256,1,0,0.012555473484098911,1
257,1,1,0.0279819518327713,1
258,1,2,0.007821689359843731,1
259,1,3,0.04699096456170082,1
260,1,4,0.04651818796992302,1
261,1,5,0.03520910069346428,1
262,1,6,0.03114292584359646,1
263,1,7,0.03069380111992359,1
264,1,8,0.03392065316438675,1
265,1,9,0.05532560124993324,1
266,1,10,0.014821652323007584,1
267,1,11,0.036585524678230286,1
268,1,12,0.008905330672860146,1
269,1,13,0.004152215085923672,1
270,1,14,0.0234880018979311,1
271,1,15,0.00025886588264256716,1
272,1,16,0.02636106126010418,1
273,1,17,0.09165383130311966,1
274,1,18,0.022003717720508575,1
275,1,19,0.002295222133398056,1
276,1,20,0.05156204104423523,1
277,1,21,0.05718017369508743,1
278,1,22,0.10991641879081726,1
279,1,23,0.0006081626634113491,1
280,1,24,0.025489086285233498,1
281,1,25,0.003289787797257304,1
282,1,26,0.01765819638967514,1
283,1,27,0.05579637736082077,1
284,1,28,0.08571480959653854,1
285,1,29,0.010430270805954933,1
286,1,30,0.021748529747128487,1
287,1,31,0.07330938428640366,1
288,1,32,0.08162496238946915,1
289,1,33,0.02427343651652336,1
290,1,34,0.0007569179288111627,1
291,1,35,0.007372994441539049,1
292,1,36,0.03304117172956467,1
293,1,37,0.01185415405780077,1
294,1,38,0.02333008125424385,1
295,1,39,0.046443868428468704,1
296,1,40,0.03162496164441109,1
297,1,41,0.0031240605749189854,1
298,1,42,0.0016805455088615417,1
299,1,43,0.029814869165420532,1
300,1,44,0.04957751929759979,1
301,1,45,0.07600896805524826,1
302,1,46,0.05112636089324951,1
303,1,47,0.04151749238371849,1
304,1,48,0.13629889488220215,1
305,1,49,0.05793728679418564,1
306,1,50,0.06009982153773308,1
307,1,51,0.006907343398779631,1
308,1,52,0.014952857978641987,1
309,1,53,0.006179596297442913,1
310,1,54,0.003173599950969219,1
311,1,55,0.031709834933280945,1
312,1,56,0.08150161057710648,1
313,1,57,0.009709082543849945,1
314,1,58,0.06667297333478928,1
315,1,59,0.016733484342694283,1
316,1,60,0.010970855131745338,1
317,1,61,0.05140972509980202,1
318,1,62,0.03545120730996132,1
319,1,63,0.056396469473838806,1
320,1,0,5.606679042102769e-05,2
321,1,1,0.0003079888701904565,2
322,1,2,0.00014123646542429924,2
323,1,3,8.27608528197743e-05,2
324,1,4,0.0006908243522047997,2
325,1,5,5.993137529003434e-05,2
326,1,6,5.215100463829003e-05,2
327,1,7,0.0005820256774313748,2
328,1,8,0.000639185425825417,2
329,1,9,0.0005170293734408915,2
330,1,10,0.00020722356566693634,2
331,1,11,0.00029105620342306793,2
332,1,12,3.9653001294936985e-05,2
333,1,13,2.8524646040750667e-05,2
334,1,14,0.00011263861233601347,2
335,1,15,1.3856072655471507e-05,2
336,1,16,3.182882210239768e-05,2
337,1,17,0.0010500025236979127,2
338,1,18,0.0005633831024169922,2
339,1,19,0.00013229956675786525,2
340,1,20,0.0007974797626957297,2
341,1,21,0.0005798247875645757,2
342,1,22,0.0010000488255172968,2
343,1,23,1.773524309101049e-05,2
344,1,24,0.00022100130445323884,2
345,1,25,4.3634692701743916e-05,2
346,1,26,0.00014388117415364832,2
347,1,27,0.0013885354856029153,2
348,1,28,0.0007835481665097177,2
349,1,29,0.00012065995542798191,2
350,1,30,0.00021606628433801234,2
351,1,31,0.0003898954309988767,2
352,1,32,0.00017572680371813476,2
353,1,33,0.0003184343804605305,2
354,1,34,1.0355332960898522e-05,2
355,1,35,0.00023203018645290285,2
356,1,36,0.0005554073723033071,2
357,1,37,4.334649565862492e-05,2
358,1,38,0.00013309009955264628,2
359,1,39,0.00017073479830287397,2
360,1,40,0.0005546695902012289,2
361,1,41,3.6159195587970316e-05,2
362,1,42,0.0002342573570786044,2
363,1,43,0.0001486552064307034,2
364,1,44,0.00038462280645035207,2
365,1,45,0.0007022406789474189,2
366,1,46,9.901698649628088e-05,2
367,1,47,0.000625760992988944,2
368,1,48,0.0010611996985971928,2
369,1,49,9.603926446288824e-05,2
370,1,50,0.0015035668620839715,2
371,1,51,3.211455623386428e-05,2
372,1,52,2.4523546017007902e-05,2
373,1,53,1.7229069271706976e-05,2
374,1,54,4.120658923056908e-05,2
375,1,55,0.0008129510679282248,2
376,1,56,0.00011297589662717655,2
377,1,57,7.442996866302565e-05,2
378,1,58,0.00021911632211413234,2
379,1,59,8.246636571129784e-05,2
380,1,60,3.638209818745963e-05,2
381,1,61,0.00010508487321203575,2
382,1,62,2.7424872314441018e-05,2
383,1,63,0.00020174514793325216,2
384,2,0,0.0019091415451839566,0
385,2,1,0.027003901079297066,0
386,2,2,0.020197024568915367,0
387,2,3,0.0377032533288002,0
388,2,4,0.07030089944601059,0
389,2,5,0.019684521481394768,0
390,2,6,0.0484081506729126,0
391,2,7,0.030459193512797356,0
392,2,8,0.024090835824608803,0
393,2,9,0.06399020552635193,0
394,2,10,0.008025881834328175,0
395,2,11,0.04264291003346443,0
396,2,12,0.001053612562827766,0
397,2,13,0.015631021931767464,0
398,2,14,0.036556318402290344,0
399,2,15,0.0011758357286453247,0
400,2,16,0.05212056264281273,0
401,2,17,0.10602366179227829,0
402,2,18,0.011660648509860039,0
403,2,19,0.005358137656003237,0
404,2,20,0.047052979469299316,0
405,2,21,0.011303319595754147,0
406,2,22,0.19435611367225647,0
407,2,23,0.008843164891004562,0
408,2,24,0.03457579389214516,0
409,2,25,0.003973799757659435,0
410,2,26,0.008778847754001617,0
411,2,27,0.03398676961660385,0
412,2,28,0.11067695915699005,0
413,2,29,0.002261682413518429,0
414,2,30,0.013306214474141598,0
415,2,31,0.11174792051315308,0
416,2,32,0.03745119646191597,0
417,2,33,0.009016541764140129,0
418,2,34,0.005399077199399471,0
419,2,35,0.0131021523848176,0
420,2,36,0.04211326688528061,0
421,2,37,0.019349267706274986,0
422,2,38,0.03688407689332962,0
423,2,39,0.027804745361208916,0
424,2,40,0.03457537665963173,0
425,2,41,0.005498584825545549,0
426,2,42,0.009338000789284706,0
427,2,43,0.0034033062402158976,0
428,2,44,0.05737796798348427,0
429,2,45,0.07012858241796494,0
430,2,46,0.03945505619049072,0
431,2,47,0.02909928932785988,0
432,2,48,0.2602788507938385,0
433,2,49,0.08930668234825134,0
434,2,50,0.04446845501661301,0
435,2,51,0.012963187880814075,0
436,2,52,0.003519210033118725,0
437,2,53,0.007155270781368017,0
438,2,54,0.000448835373390466,0
439,2,55,0.05989964306354523,0
440,2,56,0.06779097765684128,0
441,2,57,0.0034042205661535263,0
442,2,58,0.050470590591430664,0
443,2,59,0.024628600105643272,0
444,2,60,0.00468376325443387,0
445,2,61,0.05994463711977005,0
446,2,62,0.033086877316236496,0
447,2,63,0.06545782089233398,0
448,2,0,0.0020194402895867825,1
449,2,1,0.026706313714385033,1
450,2,2,0.0211070254445076,1
451,2,3,0.03522160276770592,1
452,2,4,0.06935545802116394,1
453,2,5,0.02119387872517109,1
454,2,6,0.04939660429954529,1
455,2,7,0.029687849804759026,1
456,2,8,0.023603009060025215,1
457,2,9,0.06822697073221207,1
458,2,10,0.009329103864729404,1
459,2,11,0.04101790115237236,1
460,2,12,0.0010418430902063847,1
461,2,13,0.01436474360525608,1
462,2,14,0.03542543575167656,1
463,2,15,0.0012204168597236276,1
464,2,16,0.049058981239795685,1
465,2,17,0.10350819677114487,1
466,2,18,0.011995937675237656,1
467,2,19,0.006012835074216127,1
468,2,20,0.04518997296690941,1
469,2,21,0.011148160323500633,1
470,2,22,0.1973431408405304,1
471,2,23,0.008610423654317856,1
472,2,24,0.03161398321390152,1
473,2,25,0.003637815359979868,1
474,2,26,0.0074994005262851715,1
475,2,27,0.03442498296499252,1
476,2,28,0.10848908126354218,1
477,2,29,0.002269756980240345,1
478,2,30,0.0143521623685956,1
479,2,31,0.11341968923807144,1
480,2,32,0.04076088219881058,1
481,2,33,0.009057103656232357,1
482,2,34,0.00554056977853179,1
483,2,35,0.014861595816910267,1
484,2,36,0.04375404492020607,1
485,2,37,0.017958562821149826,1
486,2,38,0.034059762954711914,1
487,2,39,0.026649607345461845,1
488,2,40,0.033424925059080124,1
489,2,41,0.005952788051217794,1
490,2,42,0.010387605987489223,1
491,2,43,0.0035895530600100756,1
492,2,44,0.06073233112692833,1
493,2,45,0.07335424423217773,1
494,2,46,0.03880105912685394,1
495,2,47,0.029661625623703003,1
496,2,48,0.2640465199947357,1
497,2,49,0.08658202737569809,1
498,2,50,0.04277106747031212,1
499,2,51,0.012563802301883698,1
500,2,52,0.004956044722348452,1
501,2,53,0.006990737281739712,1
502,2,54,0.00027386657893657684,1
503,2,55,0.05598693713545799,1
504,2,56,0.06301820278167725,1
505,2,57,0.003373001702129841,1
506,2,58,0.045971646904945374,1
507,2,59,0.023210624232888222,1
508,2,60,0.004264034330844879,1
509,2,61,0.05524380877614021,1
510,2,62,0.03386128693819046,1
511,2,63,0.06066764146089554,1
512,2,0,0.00010108445712830871,2
513,2,1,8.57701525092125e-05,2
514,2,2,0.00020061816030647606,2
515,2,3,0.0006879809661768377,2
516,2,4,0.0001245462044607848,2
517,2,5,9.852449875324965e-05,2
518,2,6,0.00047937448835000396,2
519,2,7,0.0005001279059797525,2
520,2,8,0.00011799489584518597,2
521,2,9,6.924328044988215e-05,2
522,2,10,0.00011577707482501864,2
523,2,11,0.000466143770609051,2
524,2,12,1.5050092770252377e-05,2
525,2,13,0.00011988941696472466,2
526,2,14,0.00016223412239924073,2
527,2,15,8.489012543577701e-06,2
528,2,16,0.0006345465080812573,2
529,2,17,0.0006144800572656095,2
530,2,18,0.00017340578779112548,2
531,2,19,0.00011945586447836831,2
532,2,20,0.0003111835685558617,2
533,2,21,0.0003818024415522814,2
534,2,22,0.00043672716128639877,2
535,2,23,6.605279486393556e-05,2
536,2,24,0.00023066137509886175,2
537,2,25,0.00013286001922097057,2
538,2,26,0.00010629328608047217,2
539,2,27,0.0002498823741916567,2
540,2,28,0.0005752844153903425,2
541,2,29,1.8491953596821986e-05,2
542,2,30,1.0863929674087558e-05,2
543,2,31,0.0004342653264757246,2
544,2,32,8.611993689555675e-05,2
545,2,33,1.6228466847678646e-05,2
546,2,34,2.154629328288138e-05,2
547,2,35,1.7292826669290662e-05,2
548,2,36,0.00038190846680663526,2
549,2,37,0.00038416782626882195,2
550,2,38,0.0005146772018633783,2
551,2,39,0.00019364114268682897,2
552,2,40,0.0005069509497843683,2
553,2,41,1.5795052604516968e-05,2
554,2,42,5.103634612169117e-05,2
555,2,43,3.9800095692044124e-05,2
556,2,44,5.198250073590316e-05,2
557,2,45,0.00017564385780133307,2
558,2,46,0.00046427035704255104,2
559,2,47,2.8606455089175142e-05,2
560,2,48,0.0011565934401005507,2
561,2,49,0.000671475543640554,2
562,2,50,0.00043090604594908655,2
563,2,51,0.00026182507281191647,2
564,2,52,6.550338002853096e-05,2
565,2,53,4.092842209502123e-05,2
566,2,54,1.4583825759473257e-05,2
567,2,55,0.000757465255446732,2
568,2,56,0.00047417424502782524,2
569,2,57,1.8685579561861232e-05,2
570,2,58,0.000696133472956717,2
571,2,59,0.0003428459167480469,2
572,2,60,1.571754546603188e-05,2
573,2,61,0.0004327931092120707,2
574,2,62,0.0002717568422667682,2
575,2,63,0.0007121082744561136,2
576,3,0,0.00854958314448595,0
577,3,1,0.02110535092651844,0
578,3,2,0.01785963401198387,0
579,3,3,0.04449122026562691,0
580,3,4,0.03610852360725403,0
581,3,5,0.0035924625117331743,0
582,3,6,0.0433574840426445,0
583,3,7,0.019508572295308113,0
584,3,8,0.021727237850427628,0
585,3,9,0.03014793060719967,0
586,3,10,0.04302378371357918,0
587,3,11,0.019496379420161247,0
588,3,12,0.015556457452476025,0
589,3,13,0.0006051389500498772,0
590,3,14,0.021853601559996605,0
591,3,15,0.005426022689789534,0
592,3,16,0.0350973904132843,0
593,3,17,0.10411373525857925,0
594,3,18,0.01207597553730011,0
595,3,19,0.029156284406781197,0
596,3,20,0.02004224807024002,0
597,3,21,0.026180032640695572,0
598,3,22,0.1626509130001068,0
599,3,23,0.004933626856654882,0
600,3,24,0.04154199734330177,0
601,3,25,0.020999541506171227,0
602,3,26,0.004793019033968449,0
603,3,27,0.04260896146297455,0
604,3,28,0.03325934335589409,0
605,3,29,0.0031777152325958014,0
606,3,30,0.010789189487695694,0
607,3,31,0.10587890446186066,0
608,3,32,0.048081960529088974,0
609,3,33,0.017087940126657486,0
610,3,34,0.018591657280921936,0
611,3,35,0.005089099053293467,0
612,3,36,0.04458972066640854,0
613,3,37,0.02177036739885807,0
614,3,38,0.028419405221939087,0
615,3,39,0.04014195129275322,0
616,3,40,0.033812470734119415,0
617,3,41,0.008706587366759777,0
618,3,42,0.004968081135302782,0
619,3,43,0.008492399007081985,0
620,3,44,0.04560566693544388,0
621,3,45,0.04357970133423805,0
622,3,46,0.022612152621150017,0
623,3,47,0.019099313765764236,0
624,3,48,0.25766873359680176,0
625,3,49,0.0863243117928505,0
626,3,50,0.04673643037676811,0
627,3,51,0.020018089562654495,0
628,3,52,0.0006142134661786258,0
629,3,53,0.007209619972854853,0
630,3,54,0.004777046386152506,0
631,3,55,0.09068487584590912,0
632,3,56,0.08581734448671341,0
633,3,57,0.0037499764002859592,0
634,3,58,0.021794527769088745,0
635,3,59,0.040348440408706665,0
636,3,60,0.00896347314119339,0
637,3,61,0.04051632806658745,0
638,3,62,0.019042981788516045,0
639,3,63,0.030678346753120422,0
640,3,0,0.007367364130914211,1
641,3,1,0.020480142906308174,1
642,3,2,0.01798674464225769,1
643,3,3,0.040894389152526855,1
644,3,4,0.035050634294748306,1
645,3,5,0.0039687380194664,1
646,3,6,0.04144584387540817,1
647,3,7,0.01929556019604206,1
648,3,8,0.020558886229991913,1
649,3,9,0.029800470918416977,1
650,3,10,0.04371711611747742,1
651,3,11,0.01988280937075615,1
652,3,12,0.013918268494307995,1
653,3,13,0.0005872915498912334,1
654,3,14,0.019107425585389137,1
655,3,15,0.004768632352352142,1
656,3,16,0.03500308841466904,1
657,3,17,0.10244232416152954,1
658,3,18,0.011187764815986156,1
659,3,19,0.02703489363193512,1
660,3,20,0.01963847503066063,1
661,3,21,0.024752521887421608,1
662,3,22,0.16424576938152313,1
663,3,23,0.004305965267121792,1
664,3,24,0.03675977885723114,1
665,3,25,0.020401481539011,1
666,3,26,0.004707538057118654,1
667,3,27,0.043628253042697906,1
668,3,28,0.029970230534672737,1
669,3,29,0.002679330063983798,1
670,3,30,0.01135796494781971,1
671,3,31,0.09687010943889618,1
672,3,32,0.04616715386509895,1
673,3,33,0.0156467966735363,1
674,3,34,0.018964648246765137,1
675,3,35,0.006210175342857838,1
676,3,36,0.04550090432167053,1
677,3,37,0.019770806655287743,1
678,3,38,0.02611394412815571,1
679,3,39,0.036609046161174774,1
680,3,40,0.030561266466975212,1
681,3,41,0.008403101935982704,1
682,3,42,0.004823074210435152,1
683,3,43,0.008285905234515667,1
684,3,44,0.045572102069854736,1
685,3,45,0.04337621107697487,1
686,3,46,0.020461520180106163,1
687,3,47,0.019314009696245193,1
688,3,48,0.24838513135910034,1
689,3,49,0.08054777979850769,1
690,3,50,0.046524778008461,1
691,3,51,0.01888304390013218,1
692,3,52,0.001076146261766553,1
693,3,53,0.007661196868866682,1
694,3,54,0.004354037810117006,1
695,3,55,0.08182203024625778,1
696,3,56,0.07725853472948074,1
697,3,57,0.0038796234875917435,1
698,3,58,0.019327303394675255,1
699,3,59,0.039948366582393646,1
700,3,60,0.008330297656357288,1
701,3,61,0.03536202013492584,1
702,3,62,0.017543930560350418,1
703,3,63,0.02857234701514244,1
704,3,0,6.447136229326134e-07,2
705,3,1,4.879033440374769e-05,2
706,3,2,8.618076208222192e-06,2
707,3,3,1.0218580428045243e-05,2
708,3,4,8.908086601877585e-05,2
709,3,5,6.83933478740073e-07,2
710,3,6,2.3662329112994485e-05,2
711,3,7,2.3228982172440737e-05,2
712,3,8,1.7709731764625758e-05,2
713,3,9,0.00014395145990420133,2
714,3,10,1.4389812349691056e-05,2
715,3,11,1.1486888070066925e-05,2
716,3,12,0.00012794413487426937,2
717,3,13,1.6815066601338913e-06,2
718,3,14,2.635711462062318e-05,2
719,3,15,9.636650247557554e-06,2
720,3,16,2.38861539401114e-05,2
721,3,17,1.6587604477535933e-05,2
722,3,18,7.960615766933188e-05,2
723,3,19,5.7611734519014135e-05,2
724,3,20,4.492213065532269e-06,2
725,3,21,7.223153079394251e-05,2
726,3,22,0.0001919375645229593,2
727,3,23,2.7002572096535005e-05,2
728,3,24,1.1927028026548214e-05,2
729,3,25,2.9004633688600734e-05,2
730,3,26,3.361585550010204e-05,2
731,3,27,3.535004361765459e-05,2
732,3,28,1.938985769811552e-05,2
733,3,29,5.100687121739611e-05,2
734,3,30,2.7712463634088635e-05,2
735,3,31,2.0686427887994796e-05,2
736,3,32,2.2949068807065487e-05,2
737,3,33,4.810679820366204e-05,2
738,3,34,1.52590964717092e-05,2
739,3,35,8.640925443614833e-06,2
740,3,36,5.762636646977626e-06,2
741,3,37,3.6234290746506304e-05,2
742,3,38,1.4863769138173666e-05,2
743,3,39,2.9350996555876918e-05,2
744,3,40,4.087654815521091e-05,2
745,3,41,0.00012309994781389832,2
746,3,42,9.515196325082798e-06,2
747,3,43,1.8928676581708714e-05,2
748,3,44,0.00017300450417678803,2
749,3,45,0.0001335466658929363,2
750,3,46,3.503401967464015e-05,2
751,3,47,0.00016169376613106579,2
752,3,48,5.538047116715461e-05,2
753,3,49,9.128405508818105e-05,2
754,3,50,6.389180725818733e-06,2
755,3,51,2.5185545382555574e-06,2
756,3,52,5.43820851817145e-06,2
757,3,53,3.787471723626368e-05,2
758,3,54,1.9185245037078857e-05,2
759,3,55,4.18387062381953e-05,2
760,3,56,4.2896339436993e-05,2
761,3,57,3.4669239994400414e-06,2
762,3,58,2.909650356741622e-05,2
763,3,59,1.1730779988283757e-05,2
764,3,60,4.2203126213280484e-05,2
765,3,61,6.738998490618542e-05,2
766,3,62,0.00010598312655929476,2
767,3,63,6.001889687468065e-06,2
768,4,0,0.011542441323399544,0
769,4,1,0.020394358783960342,0
770,4,2,0.005780601408332586,0
771,4,3,0.032667726278305054,0
772,4,4,0.04644613713026047,0
773,4,5,0.013659182004630566,0
774,4,6,0.026119204238057137,0
775,4,7,0.014034832827746868,0
776,4,8,0.00411148089915514,0
777,4,9,0.02302287332713604,0
778,4,10,0.04313243180513382,0
779,4,11,0.013510329648852348,0
780,4,12,0.02417706325650215,0
781,4,13,0.013044946826994419,0
782,4,14,0.020172370597720146,0
783,4,15,0.0002944083244074136,0
784,4,16,0.04189540445804596,0
785,4,17,0.13932476937770844,0
786,4,18,0.0064445482566952705,0
787,4,19,0.031017247587442398,0
788,4,20,0.010366580449044704,0
789,4,21,0.009308746084570885,0
790,4,22,0.14608295261859894,0
791,4,23,0.005686572752892971,0
792,4,24,0.03249066695570946,0
